Acquisition settings,Timeframe,Data Rate,Full Scale,Enabled Axes
,1 min,100 Hz,±2 g,Z
Date,Time,Acc_X [g],Acc_Y [g],Acc_Z [g],Temperature [°C],Humidity [%]
2025-09-10,12:16:42.353822,"0,000","0,000","1,030","61,02","70,12"
2025-09-10,12:16:42.384506,"0,000","0,000","1,070","61,02","70,12"
2025-09-10,12:16:42.384653,"0,000","0,000","1,082","61,02","70,12"
2025-09-10,12:16:42.384713,"0,000","0,000","1,028","61,02","70,12"
2025-09-10,12:16:42.414925,"0,000","0,000","1,021","61,02","70,12"
2025-09-10,12:16:42.415096,"0,000","0,000","1,045","61,02","70,12"
2025-09-10,12:16:42.415156,"0,000","0,000","1,049","61,02","70,12"
2025-09-10,12:16:42.444963,"0,000","0,000","1,008","61,02","70,12"
2025-09-10,12:16:42.445089,"0,000","0,000","0,986","61,02","70,12"
2025-09-10,12:16:42.445145,"0,000","0,000","1,020","61,02","70,12"
2025-09-10,12:16:42.477466,"0,000","0,000","1,027","61,02","70,12"
2025-09-10,12:16:42.477588,"0,000","0,000","0,992","61,02","70,12"
2025-09-10,12:16:42.477647,"0,000","0,000","0,987","61,02","70,12"
2025-09-10,12:16:42.507949,"0,000","0,000","1,042","61,02","70,12"
2025-09-10,12:16:42.508085,"0,000","0,000","1,066","61,02","70,12"
2025-09-10,12:16:42.508143,"0,000","0,000","1,031","61,02","70,12"
2025-09-10,12:16:42.537468,"0,000","0,000","1,015","61,02","70,12"
2025-09-10,12:16:42.537586,"0,000","0,000","1,057","61,02","70,12"
2025-09-10,12:16:42.537617,"0,000","0,000","1,081","61,02","70,12"
2025-09-10,12:16:42.567922,"0,000","0,000","1,062","61,02","70,12"
2025-09-10,12:16:42.568066,"0,000","0,000","1,038","61,02","70,12"
2025-09-10,12:16:42.568123,"0,000","0,000","1,068","61,02","70,12"
2025-09-10,12:16:42.596966,"0,000","0,000","1,085","61,02","70,12"
2025-09-10,12:16:42.597101,"0,000","0,000","1,082","61,02","70,12"
2025-09-10,12:16:42.597159,"0,000","0,000","1,048","61,02","70,12"
2025-09-10,12:16:42.628531,"0,000","0,000","1,076","61,02","70,12"
2025-09-10,12:16:42.628669,"0,000","0,000","1,096","61,02","70,12"
2025-09-10,12:16:42.628736,"0,000","0,000","1,078","61,02","70,12"
2025-09-10,12:16:42.659051,"0,000","0,000","1,040","61,02","70,12"
2025-09-10,12:16:42.659185,"0,000","0,000","1,069","61,02","70,12"
2025-09-10,12:16:42.659243,"0,000","0,000","1,099","61,02","70,12"
2025-09-10,12:16:42.689448,"0,000","0,000","1,102","61,02","70,12"
2025-09-10,12:16:42.689533,"0,000","0,000","1,033","61,02","70,12"
2025-09-10,12:16:42.689560,"0,000","0,000","1,055","61,02","70,12"
2025-09-10,12:16:42.719906,"0,000","0,000","1,067","61,02","70,12"
2025-09-10,12:16:42.720024,"0,000","0,000","1,059","61,02","70,12"
2025-09-10,12:16:42.720081,"0,000","0,000","1,036","61,02","70,12"
2025-09-10,12:16:42.749391,"0,000","0,000","1,057","61,02","70,12"
2025-09-10,12:16:42.749522,"0,000","0,000","1,085","61,02","70,12"
2025-09-10,12:16:42.749577,"0,000","0,000","1,061","61,02","70,12"
2025-09-10,12:16:42.781908,"0,000","0,000","1,014","61,02","70,12"
2025-09-10,12:16:42.782039,"0,000","0,000","1,012","61,02","70,12"
2025-09-10,12:16:42.782096,"0,000","0,000","1,052","61,02","70,12"
2025-09-10,12:16:42.811396,"0,000","0,000","1,037","61,02","70,12"
2025-09-10,12:16:42.811517,"0,000","0,000","1,000","61,02","70,12"
2025-09-10,12:16:42.811572,"0,000","0,000","1,029","61,02","70,12"
2025-09-10,12:16:42.841796,"0,000","0,000","1,055","61,02","70,12"
2025-09-10,12:16:42.841888,"0,000","0,000","1,054","61,02","70,12"
2025-09-10,12:16:42.841917,"0,000","0,000","0,996","61,02","70,12"
2025-09-10,12:16:42.871146,"0,000","0,000","1,024","61,02","70,12"
2025-09-10,12:16:42.871269,"0,000","0,000","1,051","61,02","70,12"
2025-09-10,12:16:42.871296,"0,000","0,000","1,065","61,02","70,12"
2025-09-10,12:16:42.902884,"0,000","0,000","1,007","61,02","70,12"
2025-09-10,12:16:42.903003,"0,000","0,000","1,035","61,02","70,12"
2025-09-10,12:16:42.903045,"0,000","0,000","1,063","61,02","70,12"
2025-09-10,12:16:42.903087,"0,000","0,000","1,079","61,02","70,12"
2025-09-10,12:16:42.933414,"0,000","0,000","1,037","61,02","70,12"
2025-09-10,12:16:42.933559,"0,000","0,000","1,055","61,02","70,12"
2025-09-10,12:16:42.933622,"0,000","0,000","1,100","61,02","70,12"
2025-09-10,12:16:42.963629,"0,000","0,000","1,110","61,02","70,12"
2025-09-10,12:16:42.963759,"0,000","0,000","1,054","61,02","70,12"
2025-09-10,12:16:42.963814,"0,000","0,000","1,057","61,02","70,12"
2025-09-10,12:16:42.993023,"0,000","0,000","1,087","61,02","70,12"
2025-09-10,12:16:42.993151,"0,000","0,000","1,108","61,02","70,12"
2025-09-10,12:16:42.993207,"0,000","0,000","1,073","61,02","70,12"
2025-09-10,12:16:43.023417,"0,000","0,000","1,067","61,02","70,12"
2025-09-10,12:16:43.023506,"0,000","0,000","1,100","61,02","70,12"
